	Gender	Age	Height	Weight	Duration	Heart_Rate	Body_Temp	Calories	BMI	BMI Category	Age Group
2319	0	33	159.0	55.0	27.0	105.0	40.7	167.0	21.75546853368142	Normal Weight	Adult
2320	1	62	177.0	82.0	21.0	102.0	40.7	146.0	26.173832551310287	Overweight	Adult
2321	0	55	177.0	75.0	9.0	95.0	39.6	47.0	23.93948099205209	Normal Weight	Adult
2322	0	53	150.0	51.0	9.0	97.0	39.6	52.0	22.666666666666668	Normal Weight	Adult
2323	0	40	149.0	53.0	27.0	106.0	41.0	174.0	23.872798522589072	Normal Weight	Adult
2324	0	22	151.0	54.0	17.0	100.0	40.2	93.0	23.683171790710933	Normal Weight	Youth
2325	1	28	187.0	85.0	23.0	92.0	40.2	89.0	24.307243558580453	Normal Weight	Adult
2326	0	46	165.0	69.0	3.0	74.0	38.5	9.0	25.344352617079892	Overweight	Adult
2327	1	44	183.0	85.0	17.0	109.0	40.3	123.0	25.381468541909282	Overweight	Adult
2328	1	54	166.0	76.0	2.0	83.0	38.3	7.0	27.58020031934969	Overweight	Adult
2329	1	20	181.0	80.0	27.0	100.0	40.8	124.0	24.41927902078691	Normal Weight	Youth
2330	0	34	143.0	51.0	21.0	105.0	40.7	131.0	24.940094870164803	Normal Weight	Adult
2331	0	44	169.0	67.0	20.0	101.0	40.5	116.0	23.458562375266975	Normal Weight	Adult
2332	0	65	166.0	62.0	11.0	90.0	39.6	55.0	22.49963710262738	Normal Weight	Old
2333	1	20	196.0	92.0	10.0	88.0	39.8	31.0	23.94835485214494	Normal Weight	Youth
2334	0	33	157.0	64.0	9.0	85.0	40.0	35.0	25.96454217209623	Overweight	Adult
2335	1	50	208.0	112.0	18.0	90.0	40.0	94.0	25.88757396449704	Overweight	Adult
2336	1	33	187.0	93.0	2.0	85.0	38.0	6.0	26.59498412879979	Overweight	Adult
2337	0	64	162.0	70.0	13.0	95.0	40.4	71.0	26.672763298277697	Overweight	Adult
2338	1	24	188.0	93.0	10.0	94.0	39.6	42.0	26.312811226799457	Overweight	Youth
2339	0	64	164.0	61.0	2.0	79.0	38.1	8.0	22.679952409280194	Normal Weight	Adult
2340	1	67	189.0	97.0	22.0	103.0	40.7	169.0	27.154894879762605	Overweight	Old
2341	0	74	163.0	64.0	29.0	106.0	40.8	200.0	24.088223117166624	Normal Weight	Old
2342	0	25	181.0	70.0	21.0	108.0	40.2	129.0	21.36686914318855	Normal Weight	Adult
2343	1	27	200.0	104.0	22.0	97.0	40.2	110.0	26.0	Overweight	Adult
2344	1	26	173.0	72.0	11.0	89.0	40.2	34.0	24.0569347455645	Normal Weight	Adult
2345	0	54	157.0	54.0	18.0	101.0	40.9	110.0	21.907582457706194	Normal Weight	Adult
2346	0	42	166.0	69.0	8.0	81.0	39.4	29.0	25.039918710988534	Overweight	Adult
2347	0	29	153.0	49.0	10.0	88.0	39.9	44.0	20.932120124738347	Normal Weight	Adult
2348	1	53	196.0	97.0	27.0	108.0	40.9	210.0	25.249895876718035	Overweight	Adult
2349	0	30	176.0	73.0	9.0	80.0	39.6	29.0	23.56663223140496	Normal Weight	Adult
2350	0	39	172.0	66.0	25.0	106.0	40.6	156.0	22.30935640886966	Normal Weight	Adult
2351	1	41	188.0	82.0	5.0	84.0	39.0	16.0	23.20054323223178	Normal Weight	Adult
2352	0	35	153.0	52.0	10.0	87.0	39.6	43.0	22.21367849972233	Normal Weight	Adult
2353	0	46	169.0	68.0	20.0	111.0	40.6	137.0	23.80869017191275	Normal Weight	Adult
2354	0	24	163.0	58.0	25.0	103.0	40.9	144.0	21.829952199932254	Normal Weight	Youth
2355	1	21	177.0	75.0	16.0	86.0	40.1	39.0	23.93948099205209	Normal Weight	Youth
2356	0	21	165.0	65.0	12.0	88.0	40.1	48.0	23.875114784205696	Normal Weight	Youth
2357	1	20	196.0	95.0	10.0	89.0	40.0	33.0	24.729279466888798	Normal Weight	Youth
2358	1	52	183.0	83.0	10.0	91.0	40.1	49.0	24.78425751739377	Normal Weight	Adult
2359	1	29	171.0	76.0	13.0	88.0	40.0	41.0	25.990903183885642	Overweight	Adult
2360	0	72	164.0	65.0	12.0	104.0	40.1	79.0	24.167162403331353	Normal Weight	Old
2361	0	30	153.0	56.0	20.0	91.0	40.4	92.0	23.92242299970097	Normal Weight	Adult
2362	0	64	148.0	51.0	16.0	94.0	40.0	90.0	23.283418553688826	Normal Weight	Adult
2363	0	30	165.0	64.0	20.0	101.0	40.4	111.0	23.507805325987146	Normal Weight	Adult
2364	1	68	175.0	81.0	6.0	79.0	39.3	23.0	26.448979591836736	Overweight	Old
2365	1	25	177.0	82.0	2.0	85.0	38.1	5.0	26.173832551310287	Overweight	Adult
2366	1	21	188.0	82.0	2.0	85.0	38.1	5.0	23.20054323223178	Normal Weight	Youth
2367	1	75	173.0	79.0	5.0	87.0	38.9	26.0	26.395803401383272	Overweight	Old
2368	1	67	186.0	93.0	9.0	86.0	39.7	45.0	26.881720430107524	Overweight	Old
2369	1	26	179.0	71.0	16.0	97.0	40.3	68.0	22.15910864205237	Normal Weight	Adult
2370	1	36	175.0	70.0	24.0	104.0	40.3	138.0	22.857142857142858	Normal Weight	Adult
2371	1	64	178.0	75.0	20.0	94.0	40.2	114.0	23.671253629592222	Normal Weight	Adult
2372	1	77	175.0	79.0	4.0	84.0	38.8	20.0	25.79591836734694	Overweight	Old
2373	0	71	168.0	65.0	5.0	81.0	38.8	21.0	23.030045351473927	Normal Weight	Old
2374	1	60	187.0	92.0	3.0	81.0	38.8	12.0	26.309016557522373	Overweight	Adult
2375	1	48	196.0	101.0	16.0	97.0	40.2	95.0	26.29112869637651	Overweight	Adult
2376	0	29	157.0	57.0	5.0	85.0	39.4	20.0	23.124670372023203	Normal Weight	Adult
2377	0	59	181.0	78.0	29.0	103.0	41.0	177.0	23.808797045267237	Normal Weight	Adult
2378	0	39	144.0	53.0	19.0	91.0	40.7	91.0	25.559413580246915	Overweight	Adult
2379	0	55	174.0	74.0	5.0	85.0	39.1	21.0	24.441802087462015	Normal Weight	Adult
2380	0	43	154.0	54.0	6.0	83.0	39.0	24.0	22.76943835385394	Normal Weight	Adult
2381	0	37	154.0	61.0	5.0	82.0	39.5	19.0	25.72103221453871	Overweight	Adult
2382	1	45	189.0	91.0	5.0	96.0	39.1	27.0	25.475210660395845	Overweight	Adult
2383	1	31	190.0	96.0	25.0	99.0	40.9	133.0	26.59279778393352	Overweight	Adult
2384	1	78	176.0	79.0	8.0	91.0	39.5	48.0	25.50361570247934	Overweight	Old
2385	0	28	157.0	59.0	10.0	96.0	39.8	51.0	23.93606231490121	Normal Weight	Adult
2386	1	50	208.0	112.0	13.0	91.0	40.3	70.0	25.88757396449704	Overweight	Adult
2387	1	62	178.0	85.0	8.0	84.0	39.2	35.0	26.82742078020452	Overweight	Adult
2388	1	26	176.0	81.0	12.0	90.0	39.7	41.0	26.149276859504134	Overweight	Adult
2389	1	21	188.0	93.0	14.0	91.0	40.3	50.0	26.312811226799457	Overweight	Youth
2390	1	21	159.0	64.0	16.0	87.0	40.3	38.0	25.315454293738377	Overweight	Youth
2391	1	56	174.0	82.0	21.0	101.0	40.7	137.0	27.08415906989034	Overweight	Adult
2392	0	63	168.0	65.0	19.0	96.0	40.3	107.0	23.030045351473927	Normal Weight	Adult
2393	0	76	181.0	76.0	22.0	96.0	40.7	125.0	23.198315069747565	Normal Weight	Old
2394	1	30	183.0	83.0	8.0	93.0	39.7	33.0	24.78425751739377	Normal Weight	Adult
2395	0	30	173.0	62.0	5.0	87.0	39.5	21.0	20.715693808680545	Normal Weight	Adult
2396	0	23	159.0	55.0	3.0	84.0	38.4	11.0	21.75546853368142	Normal Weight	Youth
2397	1	68	179.0	85.0	13.0	91.0	40.0	74.0	26.528510346119035	Overweight	Old
2398	1	37	176.0	76.0	26.0	115.0	40.5	198.0	24.535123966942148	Normal Weight	Adult
2399	0	47	169.0	69.0	28.0	113.0	40.5	198.0	24.158817968558527	Normal Weight	Adult
2400	0	76	167.0	65.0	26.0	102.0	40.9	168.0	23.306680053067517	Normal Weight	Old
2401	0	28	149.0	53.0	28.0	109.0	41.0	183.0	23.872798522589072	Normal Weight	Adult
2402	0	23	160.0	59.0	11.0	88.0	40.2	45.0	23.046874999999996	Normal Weight	Youth
2403	1	41	183.0	85.0	28.0	106.0	40.9	186.0	25.381468541909282	Overweight	Adult
2404	0	32	170.0	70.0	18.0	96.0	40.3	90.0	24.221453287197235	Normal Weight	Adult
2405	0	77	174.0	73.0	18.0	98.0	40.3	107.0	24.111507464658473	Normal Weight	Old
2406	0	55	174.0	71.0	22.0	93.0	40.5	111.0	23.450918219051392	Normal Weight	Adult
2407	1	23	191.0	88.0	10.0	91.0	39.7	36.0	24.12214577451276	Normal Weight	Youth
2408	0	53	159.0	61.0	14.0	109.0	39.8	96.0	24.128792373719392	Normal Weight	Adult
2409	0	49	164.0	63.0	18.0	103.0	40.3	110.0	23.423557406305775	Normal Weight	Adult
2410	0	53	161.0	63.0	11.0	84.0	40.2	46.0	24.3046178773967	Normal Weight	Adult
2411	0	39	158.0	60.0	12.0	91.0	39.9	57.0	24.034609838166958	Normal Weight	Adult
2412	0	57	180.0	73.0	6.0	87.0	39.4	27.0	22.530864197530864	Normal Weight	Adult
2413	1	21	190.0	94.0	16.0	103.0	40.4	86.0	26.038781163434905	Overweight	Youth
2414	0	31	173.0	75.0	2.0	77.0	38.7	6.0	25.05930702662969	Overweight	Adult
2415	0	30	174.0	69.0	14.0	86.0	40.6	55.0	22.79032897344431	Normal Weight	Adult
2416	1	27	186.0	86.0	12.0	102.0	40.2	64.0	24.858365128916635	Normal Weight	Adult
2417	0	56	173.0	72.0	21.0	108.0	40.5	140.0	24.0569347455645	Normal Weight	Adult
2418	1	64	180.0	90.0	13.0	90.0	39.8	71.0	27.777777777777775	Overweight	Adult
2419	0	31	151.0	52.0	23.0	104.0	40.5	140.0	22.806017279943863	Normal Weight	Adult
2420	1	63	177.0	80.0	3.0	89.0	38.7	15.0	25.53544639152223	Overweight	Adult
2421	0	69	144.0	47.0	19.0	96.0	40.5	113.0	22.665895061728396	Normal Weight	Old
2422	0	39	159.0	59.0	6.0	87.0	39.0	26.0	23.337684427040067	Normal Weight	Adult
2423	0	45	158.0	66.0	29.0	105.0	40.7	181.0	26.43807082198365	Overweight	Adult
2424	1	44	179.0	81.0	7.0	86.0	39.4	26.0	25.280109859242845	Overweight	Adult
2425	1	33	181.0	82.0	26.0	105.0	40.5	157.0	25.029760996306585	Overweight	Adult
2426	0	25	164.0	60.0	21.0	107.0	40.5	130.0	22.308149910767405	Normal Weight	Adult
2427	0	24	154.0	56.0	26.0	106.0	40.9	159.0	23.61275088547816	Normal Weight	Youth
2428	0	41	164.0	64.0	4.0	93.0	38.8	20.0	23.795359904818564	Normal Weight	Adult
2429	1	24	184.0	80.0	23.0	99.0	41.0	107.0	23.629489603024574	Normal Weight	Youth
2430	0	26	167.0	59.0	28.0	106.0	40.6	171.0	21.15529420201513	Normal Weight	Adult
2431	0	30	168.0	70.0	28.0	103.0	41.1	160.0	24.801587301587304	Normal Weight	Adult
2432	0	20	164.0	65.0	25.0	105.0	40.5	145.0	24.167162403331353	Normal Weight	Youth
2433	1	37	198.0	97.0	1.0	82.0	37.4	3.0	24.742373227221712	Normal Weight	Adult
2434	0	53	156.0	55.0	5.0	74.0	39.1	16.0	22.600262984878366	Normal Weight	Adult
2435	0	40	180.0	76.0	4.0	80.0	38.7	13.0	23.456790123456788	Normal Weight	Adult
2436	0	66	174.0	66.0	7.0	83.0	39.5	30.0	21.79944510503369	Normal Weight	Old
2437	1	26	192.0	84.0	5.0	78.0	38.9	8.0	22.786458333333336	Normal Weight	Adult
2438	0	28	162.0	60.0	3.0	84.0	38.4	11.0	22.86236854138088	Normal Weight	Adult
2439	0	66	158.0	61.0	30.0	112.0	40.9	223.0	24.435186668803073	Normal Weight	Old
2440	1	79	197.0	97.0	5.0	91.0	39.3	32.0	24.994202375737586	Normal Weight	Old
2441	0	27	170.0	67.0	5.0	77.0	39.1	15.0	23.18339100346021	Normal Weight	Adult
2442	0	39	156.0	55.0	15.0	95.0	39.9	78.0	22.600262984878366	Normal Weight	Adult
2443	0	21	161.0	58.0	30.0	115.0	40.8	210.0	22.375679950619187	Normal Weight	Youth
2444	0	47	157.0	56.0	24.0	102.0	40.7	146.0	22.7189744005842	Normal Weight	Adult
2445	0	20	158.0	54.0	13.0	96.0	40.0	65.0	21.63114885435026	Normal Weight	Youth
2446	0	59	156.0	54.0	12.0	96.0	40.0	68.0	22.189349112426033	Normal Weight	Adult
2447	1	25	173.0	72.0	22.0	93.0	40.5	80.0	24.0569347455645	Normal Weight	Adult
2448	1	78	191.0	94.0	4.0	87.0	38.7	23.0	25.766837531865903	Overweight	Old
2449	1	48	180.0	86.0	8.0	92.0	39.3	39.0	26.54320987654321	Overweight	Adult
2450	1	49	195.0	98.0	28.0	110.0	40.8	221.0	25.77251808021039	Overweight	Adult
2451	0	36	141.0	48.0	14.0	98.0	40.0	78.0	24.143654745737138	Normal Weight	Adult
2452	0	20	171.0	69.0	9.0	99.0	39.6	46.0	23.59700420642249	Normal Weight	Youth
2453	1	21	186.0	86.0	28.0	107.0	40.7	163.0	24.858365128916635	Normal Weight	Youth
2454	1	60	183.0	91.0	30.0	107.0	40.9	235.0	27.173101615455817	Overweight	Adult
2455	1	76	179.0	80.0	9.0	94.0	39.2	58.0	24.968009737523797	Normal Weight	Old
2456	0	58	162.0	62.0	25.0	103.0	40.9	158.0	23.624447492760247	Normal Weight	Adult
2457	1	31	176.0	80.0	11.0	81.0	39.7	25.0	25.826446280991735	Overweight	Adult
2458	0	63	171.0	68.0	7.0	84.0	39.8	30.0	23.25501863821347	Normal Weight	Adult
2459	1	38	186.0	88.0	17.0	94.0	39.8	81.0	25.4364666435426	Overweight	Adult
2460	0	25	171.0	72.0	24.0	96.0	40.7	116.0	24.622960911049557	Normal Weight	Adult
2461	0	25	166.0	64.0	23.0	98.0	40.5	119.0	23.225431847873423	Normal Weight	Adult
2462	1	68	191.0	97.0	5.0	76.0	38.9	18.0	26.589183410542475	Overweight	Old
2463	0	24	157.0	52.0	11.0	85.0	40.0	43.0	21.096190514828187	Normal Weight	Youth
2464	1	35	167.0	76.0	7.0	92.0	39.6	28.0	27.250887446663558	Overweight	Adult
2465	1	54	168.0	72.0	27.0	113.0	41.3	217.0	25.510204081632658	Overweight	Adult
2466	0	24	160.0	60.0	17.0	104.0	40.2	99.0	23.437499999999996	Normal Weight	Youth
2467	0	28	172.0	71.0	11.0	86.0	40.0	42.0	23.99945916711736	Normal Weight	Adult
2468	1	20	190.0	83.0	4.0	86.0	38.8	10.0	22.991689750692522	Normal Weight	Youth
2469	1	24	194.0	93.0	9.0	92.0	39.4	35.0	24.710383675204593	Normal Weight	Youth
2470	1	40	195.0	98.0	18.0	93.0	40.5	88.0	25.77251808021039	Overweight	Adult
2471	0	30	160.0	63.0	14.0	87.0	40.4	57.0	24.609374999999996	Normal Weight	Adult
2472	0	40	183.0	78.0	20.0	92.0	40.6	92.0	23.291229956104985	Normal Weight	Adult
2473	0	66	153.0	61.0	22.0	96.0	40.7	126.0	26.05835362467427	Overweight	Old
2474	0	30	179.0	70.0	2.0	72.0	38.3	5.0	21.847008520333322	Normal Weight	Adult
2475	1	20	172.0	75.0	10.0	88.0	39.7	27.0	25.351541373715524	Overweight	Youth
2476	1	48	177.0	86.0	27.0	114.0	41.0	221.0	27.450604870886398	Overweight	Adult
2477	0	40	164.0	57.0	27.0	108.0	40.6	178.0	21.192742415229034	Normal Weight	Adult
2478	0	26	174.0	73.0	21.0	104.0	40.8	120.0	24.111507464658473	Normal Weight	Adult
2479	1	64	186.0	90.0	21.0	108.0	40.2	171.0	26.014568158168572	Overweight	Adult
2480	1	77	162.0	69.0	8.0	89.0	39.4	44.0	26.291723822588015	Overweight	Old
2481	1	20	174.0	74.0	28.0	109.0	40.9	163.0	24.441802087462015	Normal Weight	Youth
2482	0	40	173.0	68.0	21.0	89.0	40.4	93.0	22.720438370810918	Normal Weight	Adult
2483	0	62	164.0	67.0	12.0	88.0	40.0	56.0	24.910767400356935	Normal Weight	Adult
2484	1	25	196.0	88.0	13.0	94.0	39.9	53.0	22.907122032486466	Normal Weight	Adult
2485	1	59	168.0	73.0	8.0	87.0	39.4	35.0	25.86451247165533	Overweight	Adult
2486	1	54	181.0	81.0	4.0	79.0	38.6	12.0	24.724520008546747	Normal Weight	Adult
2487	0	77	155.0	59.0	19.0	95.0	40.2	111.0	24.55775234131113	Normal Weight	Old
2488	1	38	182.0	83.0	5.0	83.0	39.1	15.0	25.057360222195385	Overweight	Adult
2489	0	20	158.0	54.0	25.0	108.0	40.7	157.0	21.63114885435026	Normal Weight	Youth
2490	0	49	178.0	77.0	23.0	109.0	40.4	151.0	24.302487059714682	Normal Weight	Adult
2491	0	32	142.0	47.0	28.0	115.0	40.7	205.0	23.30886728823646	Normal Weight	Adult
2492	1	41	179.0	81.0	30.0	105.0	40.8	192.0	25.280109859242845	Overweight	Adult
2493	0	50	165.0	64.0	6.0	82.0	39.4	23.0	23.507805325987146	Normal Weight	Adult
2494	0	62	145.0	50.0	3.0	82.0	38.6	13.0	23.781212841854934	Normal Weight	Adult
2495	0	30	152.0	60.0	11.0	98.0	39.7	58.0	25.969529085872576	Overweight	Adult
2496	0	37	148.0	54.0	13.0	93.0	39.7	65.0	24.653031409788166	Normal Weight	Adult
2497	1	26	181.0	86.0	22.0	98.0	40.4	104.0	26.25072494734593	Overweight	Adult
2498	1	46	182.0	82.0	2.0	79.0	38.5	5.0	24.755464315903875	Normal Weight	Adult
2499	0	67	165.0	65.0	24.0	103.0	40.4	154.0	23.875114784205696	Normal Weight	Old
2500	1	50	193.0	92.0	13.0	93.0	39.7	68.0	24.69864962817794	Normal Weight	Adult
2501	1	50	166.0	74.0	7.0	88.0	39.7	29.0	26.854405574103644	Overweight	Adult
2502	0	30	178.0	68.0	5.0	84.0	39.3	18.0	21.461936624163616	Normal Weight	Adult
2503	1	41	181.0	82.0	23.0	106.0	40.5	151.0	25.029760996306585	Overweight	Adult
2504	0	23	145.0	48.0	8.0	90.0	39.7	36.0	22.829964328180736	Normal Weight	Youth
2505	0	50	164.0	67.0	16.0	94.0	40.4	82.0	24.910767400356935	Normal Weight	Adult
2506	1	51	184.0	92.0	3.0	80.0	38.5	10.0	27.173913043478258	Overweight	Adult
2507	1	59	190.0	93.0	22.0	93.0	40.7	126.0	25.761772853185597	Overweight	Adult
2508	0	41	182.0	83.0	15.0	91.0	39.8	67.0	25.057360222195385	Overweight	Adult
2509	0	52	154.0	55.0	1.0	67.0	38.0	2.0	23.19109461966605	Normal Weight	Adult
2510	0	31	166.0	65.0	5.0	90.0	39.4	22.0	23.588329220496444	Normal Weight	Adult
2511	1	23	185.0	85.0	14.0	97.0	40.5	62.0	24.835646457268076	Normal Weight	Youth
2512	0	28	163.0	60.0	29.0	96.0	41.0	147.0	22.582709172343712	Normal Weight	Adult
2513	1	53	188.0	91.0	12.0	90.0	40.1	59.0	25.746944318696244	Overweight	Adult
2514	1	22	187.0	84.0	26.0	99.0	40.6	120.0	24.021275987303035	Normal Weight	Youth
2515	1	30	181.0	80.0	2.0	89.0	38.3	7.0	24.41927902078691	Normal Weight	Adult
2516	0	21	155.0	58.0	27.0	103.0	40.7	154.0	24.141519250780433	Normal Weight	Youth
2517	0	30	154.0	56.0	11.0	90.0	40.1	50.0	23.61275088547816	Normal Weight	Adult
2518	1	29	186.0	87.0	20.0	98.0	40.7	98.0	25.14741588622962	Overweight	Adult
2519	0	21	175.0	74.0	13.0	95.0	40.2	60.0	24.163265306122447	Normal Weight	Youth
2520	1	78	168.0	71.0	27.0	109.0	40.6	231.0	25.15589569160998	Overweight	Old
2521	0	43	183.0	71.0	5.0	88.0	39.2	22.0	21.20099137030069	Normal Weight	Adult
2522	1	42	176.0	80.0	26.0	116.0	40.5	210.0	25.826446280991735	Overweight	Adult
2523	1	26	186.0	85.0	13.0	83.0	40.0	32.0	24.56931437160365	Normal Weight	Adult
2524	0	50	167.0	70.0	13.0	92.0	40.1	63.0	25.099501595611173	Overweight	Adult
2525	0	35	170.0	65.0	16.0	97.0	40.2	83.0	22.49134948096886	Normal Weight	Adult
2526	0	31	155.0	56.0	25.0	111.0	40.8	169.0	23.309053069719038	Normal Weight	Adult
2527	1	20	194.0	97.0	20.0	96.0	40.4	87.0	25.77319587628866	Overweight	Youth
2528	1	48	194.0	96.0	26.0	100.0	40.4	164.0	25.507492826017643	Overweight	Adult
2529	1	39	175.0	75.0	26.0	102.0	40.8	149.0	24.489795918367346	Normal Weight	Adult
2530	1	24	192.0	93.0	21.0	99.0	40.9	103.0	25.227864583333336	Overweight	Youth
2531	0	27	169.0	66.0	9.0	87.0	40.0	36.0	23.1084345786212	Normal Weight	Adult
2532	0	53	152.0	51.0	7.0	83.0	39.5	30.0	22.07409972299169	Normal Weight	Adult
2533	1	44	184.0	88.0	22.0	98.0	40.8	124.0	25.99243856332703	Overweight	Adult
2534	0	37	156.0	59.0	19.0	101.0	39.9	110.0	24.243918474687703	Normal Weight	Adult
2535	1	28	171.0	70.0	17.0	103.0	40.4	89.0	23.938989774631512	Normal Weight	Adult
2536	1	41	185.0	86.0	22.0	104.0	40.5	140.0	25.127830533235937	Overweight	Adult
2537	1	47	182.0	86.0	30.0	114.0	40.7	244.0	25.963047941069917	Overweight	Adult
2538	1	26	175.0	79.0	20.0	103.0	40.4	106.0	25.79591836734694	Overweight	Adult
2539	1	20	176.0	74.0	15.0	100.0	40.3	67.0	23.889462809917354	Normal Weight	Youth
2540	0	64	150.0	55.0	19.0	102.0	40.4	122.0	24.444444444444443	Normal Weight	Adult
2541	1	21	193.0	88.0	15.0	90.0	40.4	50.0	23.624795296518027	Normal Weight	Youth
2542	0	21	164.0	62.0	27.0	106.0	40.6	161.0	23.051754907792983	Normal Weight	Youth
2543	0	29	179.0	73.0	27.0	107.0	40.7	164.0	22.783308885490467	Normal Weight	Adult
2544	0	41	177.0	76.0	10.0	83.0	39.8	37.0	24.258674071946118	Normal Weight	Adult
2545	0	54	159.0	63.0	8.0	84.0	39.7	34.0	24.919900320398717	Normal Weight	Adult
2546	0	55	149.0	52.0	14.0	92.0	40.1	73.0	23.422368361785505	Normal Weight	Adult
2547	0	60	177.0	76.0	24.0	108.0	40.6	160.0	24.258674071946118	Normal Weight	Adult
2548	1	21	178.0	76.0	30.0	113.0	40.9	196.0	23.98687034465345	Normal Weight	Youth
2549	1	21	195.0	92.0	19.0	100.0	40.5	93.0	24.194608809993426	Normal Weight	Youth
2550	1	31	179.0	80.0	28.0	112.0	40.9	194.0	24.968009737523797	Normal Weight	Adult
2551	0	26	159.0	61.0	7.0	88.0	39.5	29.0	24.128792373719392	Normal Weight	Adult
2552	0	21	161.0	60.0	4.0	87.0	38.8	16.0	23.147255121330193	Normal Weight	Youth
2553	1	35	192.0	103.0	14.0	91.0	40.2	63.0	27.940538194444446	Overweight	Adult
2554	1	27	195.0	92.0	15.0	97.0	40.0	71.0	24.194608809993426	Normal Weight	Adult
2555	0	29	153.0	50.0	3.0	82.0	38.1	11.0	21.35930624973301	Normal Weight	Adult
2556	0	74	164.0	66.0	24.0	107.0	40.6	167.0	24.538964901844146	Normal Weight	Old
2557	0	42	168.0	66.0	3.0	78.0	38.6	10.0	23.384353741496604	Normal Weight	Adult
2558	0	46	184.0	82.0	24.0	105.0	40.9	145.0	24.22022684310019	Normal Weight	Adult
2559	1	49	179.0	82.0	18.0	101.0	40.4	111.0	25.592209980961893	Overweight	Adult
2560	1	76	176.0	81.0	24.0	94.0	40.7	154.0	26.149276859504134	Overweight	Old
2561	0	35	165.0	65.0	22.0	95.0	41.0	110.0	23.875114784205696	Normal Weight	Adult
2562	1	42	181.0	81.0	6.0	83.0	39.5	19.0	24.724520008546747	Normal Weight	Adult
2563	1	38	181.0	88.0	19.0	100.0	40.7	107.0	26.861206922865602	Overweight	Adult
2564	0	44	173.0	69.0	26.0	109.0	40.8	172.0	23.054562464499313	Normal Weight	Adult
2565	0	66	191.0	84.0	11.0	98.0	40.4	62.0	23.025684602944	Normal Weight	Old
2566	1	20	176.0	76.0	4.0	89.0	39.0	11.0	24.535123966942148	Normal Weight	Youth
2567	0	27	161.0	63.0	10.0	97.0	39.9	51.0	24.3046178773967	Normal Weight	Adult
2568	1	35	180.0	79.0	29.0	115.0	40.7	219.0	24.382716049382715	Normal Weight	Adult
2569	0	25	179.0	75.0	2.0	77.0	38.3	6.0	23.40750912892856	Normal Weight	Adult
2570	0	69	172.0	71.0	26.0	98.0	40.7	152.0	23.99945916711736	Normal Weight	Old
2571	0	64	155.0	53.0	12.0	100.0	40.1	75.0	22.060353798126947	Normal Weight	Adult
2572	0	29	169.0	68.0	26.0	108.0	40.3	162.0	23.80869017191275	Normal Weight	Adult
2573	1	32	179.0	81.0	26.0	110.0	41.0	174.0	25.280109859242845	Overweight	Adult
2574	1	63	184.0	86.0	26.0	109.0	40.7	212.0	25.401701323251416	Overweight	Adult
2575	0	36	167.0	64.0	28.0	108.0	40.8	180.0	22.948115744558788	Normal Weight	Adult
2576	0	36	180.0	80.0	22.0	109.0	40.9	139.0	24.691358024691358	Normal Weight	Adult
2577	0	75	169.0	69.0	27.0	100.0	40.4	167.0	24.158817968558527	Normal Weight	Old
2578	1	38	181.0	81.0	20.0	101.0	40.3	113.0	24.724520008546747	Normal Weight	Adult
2579	0	31	148.0	53.0	5.0	74.0	39.5	14.0	24.196493791088386	Normal Weight	Adult
2580	0	58	165.0	65.0	19.0	111.0	40.8	135.0	23.875114784205696	Normal Weight	Adult
2581	1	66	204.0	109.0	14.0	101.0	40.1	106.0	26.191849288735103	Overweight	Old
2582	1	37	185.0	80.0	18.0	105.0	40.7	111.0	23.37472607742878	Normal Weight	Adult
2583	1	43	186.0	88.0	16.0	94.0	39.9	80.0	25.4364666435426	Overweight	Adult
2584	0	61	175.0	74.0	13.0	92.0	40.1	65.0	24.163265306122447	Normal Weight	Adult
2585	1	21	191.0	95.0	18.0	89.0	40.6	60.0	26.040952824758094	Overweight	Youth
2586	0	45	161.0	61.0	27.0	113.0	40.8	193.0	23.533042706685695	Normal Weight	Adult
2587	1	73	185.0	87.0	26.0	99.0	40.6	186.0	25.420014609203797	Overweight	Old
2588	1	29	188.0	84.0	16.0	95.0	40.4	70.0	23.766410140334994	Normal Weight	Adult
2589	1	62	180.0	83.0	27.0	99.0	40.8	177.0	25.61728395061728	Overweight	Adult
2590	1	58	177.0	84.0	11.0	88.0	40.0	52.0	26.812218711098343	Overweight	Adult
2591	1	66	186.0	95.0	2.0	77.0	38.3	7.0	27.45982194473349	Overweight	Old
2592	0	23	169.0	64.0	30.0	116.0	40.5	212.0	22.40817898532965	Normal Weight	Youth
2593	0	23	142.0	47.0	12.0	96.0	39.9	62.0	23.30886728823646	Normal Weight	Youth
2594	1	55	192.0	98.0	28.0	111.0	41.1	233.0	26.58420138888889	Overweight	Adult
2595	1	41	187.0	91.0	13.0	91.0	40.2	58.0	26.023048986244955	Overweight	Adult
2596	1	32	181.0	82.0	15.0	93.0	40.3	63.0	25.029760996306585	Overweight	Adult
2597	0	75	161.0	69.0	19.0	93.0	40.3	103.0	26.61934338952972	Overweight	Old
2598	1	53	180.0	77.0	27.0	103.0	40.7	178.0	23.76543209876543	Normal Weight	Adult
2599	1	68	201.0	105.0	19.0	100.0	40.3	142.0	25.989455706541925	Overweight	Old
2600	1	23	175.0	78.0	19.0	104.0	40.6	101.0	25.46938775510204	Overweight	Youth
2601	0	37	159.0	62.0	25.0	101.0	40.6	143.0	24.524346347059055	Normal Weight	Adult
